hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,8,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,0,1
Resort Hotel,8,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,0,0,1
Resort Hotel,0,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,3
Resort Hotel,0,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,195,1,0
Resort Hotel,0,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,3
Resort Hotel,8,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,0,Transient,193,0,1
Resort Hotel,66,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97,0,2
Resort Hotel,88,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,150,0,1
Resort Hotel,0,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,98,0,0
Resort Hotel,43,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.5,0,0
Resort Hotel,88,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,139,0,2
Resort Hotel,54,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.5,0,0
Resort Hotel,292,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,47.25,0,0
Resort Hotel,112,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,126.65,0,1
Resort Hotel,68,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107,0,1
Resort Hotel,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131,1,2
Resort Hotel,1,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131,1,1
Resort Hotel,113,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123,0,1
Resort Hotel,5,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,146,0,1
Resort Hotel,83,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,0,1
Resort Hotel,105,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1
Resort Hotel,0,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,61,0,0
Resort Hotel,1,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1
Resort Hotel,1,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1
Resort Hotel,1,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,104.72,1,1
Resort Hotel,102,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,66.42,0,1
Resort Hotel,113,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,77.96,1,1
Resort Hotel,280,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,112,0,1
Resort Hotel,96,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,107,0,1
Resort Hotel,394,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,89.68,0,0
Resort Hotel,33,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,155,0,0
Resort Hotel,82,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,112,0,1
Resort Hotel,100,2,7,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,130.1,0,3
Resort Hotel,100,2,7,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,100.1,0,2
Resort Hotel,17,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123,0,3
Resort Hotel,68,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,124,1,1
Resort Hotel,12,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,0,Transient,146,1,0
Resort Hotel,77,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97,0,0
Resort Hotel,24,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123,0,1
Resort Hotel,44,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153,0,0
Resort Hotel,78,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82,0,2
Resort Hotel,17,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.08,0,0
Resort Hotel,103,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.42,0,0
Resort Hotel,16,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98,0,1
Resort Hotel,14,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.46,1,1
Resort Hotel,77,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.5,0,0
Resort Hotel,90,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,0
Resort Hotel,90,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.6,0,0
Resort Hotel,90,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0
Resort Hotel,366,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,134.73,0,0
Resort Hotel,249,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112,0,1
Resort Hotel,69,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.13,0,2
Resort Hotel,10,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,131,0,0
Resort Hotel,22,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,0
Resort Hotel,91,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1
Resort Hotel,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98,0,0
Resort Hotel,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.5,0,1
Resort Hotel,3,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131,0,1
Resort Hotel,13,0,2,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,0,Transient,185,1,1
Resort Hotel,108,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,87.3,0,2
Resort Hotel,91,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1
Resort Hotel,37,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,120,0,1
Resort Hotel,21,1,2,2,0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,98,0,1
Resort Hotel,106,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.3,0,2
Resort Hotel,30,2,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,197,0,1
Resort Hotel,30,2,2,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,197,0,1
Resort Hotel,51,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123,0,0
Resort Hotel,79,2,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82,0,2
Resort Hotel,21,2,3,2,0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,165,1,3
Resort Hotel,35,2,3,2,2,0,BB,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,149.4,0,0
Resort Hotel,78,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,106.84,1,2
Resort Hotel,31,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,161,1,1
Resort Hotel,78,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,134.43,0,2
Resort Hotel,78,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,144.43,1,2
Resort Hotel,44,2,5,1,0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,152,0,0
Resort Hotel,34,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,125.54,0,3
Resort Hotel,87,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,133.83,0,2
Resort Hotel,11,2,6,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,159.75,1,0
Resort Hotel,115,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,2
Resort Hotel,86,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,112.2,0,0
Resort Hotel,41,4,7,2,0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,110.6,0,0
Resort Hotel,32,4,9,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,105.9,0,0
Resort Hotel,34,2,5,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.27,0,3
Resort Hotel,34,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,108.83,0,1
Resort Hotel,100,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.96,0,0
Resort Hotel,44,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0
Resort Hotel,304,2,4,2,0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,90.67,0,1
Resort Hotel,36,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126.67,0,0
Resort Hotel,117,2,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.4,0,1
Resort Hotel,70,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.5,1,2
Resort Hotel,110,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,139.4,0,1
Resort Hotel,109,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1
Resort Hotel,33,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,89.97,0,1
Resort Hotel,33,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123,0,0
Resort Hotel,33,2,2,2,0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,123,0,0
Resort Hotel,0,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,123,0,0
Resort Hotel,0,0,1,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,144.9,0,1
Resort Hotel,0,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,153,0,0
Resort Hotel,0,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131,0,1
Resort Hotel,84,1,1,2,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,100,1,0
Resort Hotel,71,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.5,0,0
Resort Hotel,16,1,1,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123,0,1
Resort Hotel,54,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,123,0,0
Resort Hotel,8,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131,0,0
Resort Hotel,36,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.68,1,0
Resort Hotel,40,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,166,0,0
Resort Hotel,59,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,111.25,0,2
Resort Hotel,79,2,6,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,213.75,0,0
Resort Hotel,32,4,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,178,1,0
Resort Hotel,110,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,113.9,0,1
Resort Hotel,33,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,129.29,1,0
Resort Hotel,53,1,0,2,2,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153,1,0
Resort Hotel,2,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98,1,2
Resort Hotel,8,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,169,1,2
Resort Hotel,72,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93,0,2
Resort Hotel,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.29,0,0
Resort Hotel,48,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,1
Resort Hotel,90,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,117.22,0,1
Resort Hotel,34,2,5,2,0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,149,0,1
Resort Hotel,58,2,5,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,164.57,0,1
Resort Hotel,59,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,107,0,0
Resort Hotel,90,2,5,2,0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,117.22,1,2
Resort Hotel,116,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0
Resort Hotel,31,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,0
Resort Hotel,51,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.71,0,0
Resort Hotel,48,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,1
Resort Hotel,59,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,144.43,1,2
Resort Hotel,97,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126,0,1
Resort Hotel,12,4,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.3,1,2
Resort Hotel,64,4,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125.22,0,1
Resort Hotel,31,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,0
Resort Hotel,59,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,130,1,1
Resort Hotel,55,4,10,2,10,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,0,Contract,133.16,0,1
Resort Hotel,81,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,78.84,0,0
Resort Hotel,1,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,0
Resort Hotel,34,2,0,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,193,0,1
Resort Hotel,13,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,0
Resort Hotel,40,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,0,Transient,90.71,0,0
Resort Hotel,1,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,114.5,0,1
Resort Hotel,34,2,0,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.2,0,1
Resort Hotel,88,2,1,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,79.5,0,0
Resort Hotel,9,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.9,0,3
Resort Hotel,24,2,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,128,0,0
Resort Hotel,97,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,0
Resort Hotel,60,2,2,2,0,1,BB,FIN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,107,0,2
Resort Hotel,100,2,2,2,2,0,BB,CN,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,130.05,1,1
Resort Hotel,50,2,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,123,0,0
Resort Hotel,47,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,103.8,0,0
Resort Hotel,8,2,3,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,196,0,1
Resort Hotel,34,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149.4,1,0
Resort Hotel,47,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,175.71,0,0
Resort Hotel,115,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,119.7,0,2
Resort Hotel,79,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.86,0,1
Resort Hotel,91,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.86,0,0
Resort Hotel,98,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,82,0,3
Resort Hotel,109,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,73.8,0,1
Resort Hotel,0,1,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,117.9,1,0
Resort Hotel,98,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,82,0,3
Resort Hotel,0,1,1,4,0,0,BB,PRT,Direct,Direct,0,0,0,L,H,0,No Deposit,0,Transient,150,0,0
Resort Hotel,9,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,161,1,2
Resort Hotel,62,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,64,0,2
Resort Hotel,45,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123,0,0
Resort Hotel,42,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,110,1,0
Resort Hotel,54,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,1,1
Resort Hotel,51,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130,1,0
Resort Hotel,54,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,1
Resort Hotel,58,1,2,2,0,0,HB,ESP,Direct,Direct,0,0,0,E,F,2,No Deposit,0,Transient,165,1,1
Resort Hotel,0,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,114,0,0
Resort Hotel,60,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.5,0,0
Resort Hotel,321,1,4,2,0,0,HB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.8,0,1
Resort Hotel,40,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,120,0,2
Resort Hotel,51,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,79.5,0,0
Resort Hotel,38,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,0,Transient,120,0,0
Resort Hotel,75,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.2,0,1
Resort Hotel,101,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.2,0,0
Resort Hotel,42,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,120,0,0
Resort Hotel,40,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,120,0,2
Resort Hotel,109,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,163.8,0,1
Resort Hotel,81,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.5,0,2
Resort Hotel,98,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.5,0,0
Resort Hotel,32,1,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,2,No Deposit,0,Transient,153,0,0
Resort Hotel,72,1,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.5,0,2
Resort Hotel,115,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,119.7,0,2
Resort Hotel,118,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,184.6,0,1
Resort Hotel,81,2,5,2,1,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,181.22,0,2
Resort Hotel,95,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.86,0,1
Resort Hotel,16,1,0,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.2,1,3
Resort Hotel,56,1,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,134.25,1,0
Resort Hotel,88,3,5,2,0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,96.3,0,0
Resort Hotel,41,3,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,83.09,0,2
Resort Hotel,40,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.5,0,0
Resort Hotel,1,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,8,0,1
Resort Hotel,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,146,1,1
Resort Hotel,76,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126,0,2
Resort Hotel,0,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,111.15,0,1
Resort Hotel,49,0,5,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,0,Transient,136.2,0,2
Resort Hotel,76,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,101.8,0,0
Resort Hotel,73,1,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,127,0,1
